ubigeo;Region;Province;District;Area;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
10611;AMAZONAS;RODRIGUEZ DE MENDOZA;TOTORA;6.02;542;542.7672859;543.2267378;543.4000902;543.3097533;542.9787656;542.4307027;541.6895119;540.7792437;539.7236595;538.5457004;537.2668211;535.9062082;534.4799197;533;527.0556956;513.1320879;492.7671226;467.6149909;439.3039324;409.328368;378.9786996;349.3066002;321.1199744;295;271.3324988
10612;AMAZONAS;RODRIGUEZ DE MENDOZA;VISTA ALEGRE;899.02;181;217.575232;260.1954968;309.5284327;366.2375932;430.9612592;504.2872848;586.7241551;678.6686303;780.3705765;891.8958112;1013.08805;1143.531315;1282.514485;1429;1584.577603;1751.386158;1928.647429;2115.141628;2309.172856;2508.550378;2710.588596;2912.128262;3109.581163;3299;3476.174579
10701;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;743.3516295;40790;41678.1699;42545.59618;43391.25595;44214.24313;45013.77736;45789.20837;46540.01268;47265.77931;47966.18113;48640.92969;49289.71222;49912.11177;50507.51315;51075;51632.18248;52192.487;52747.64841;53288.77694;53806.8327;54293.01101;54739.02286;55137.27142;55480.93807;55764;55981.2059
10702;AMAZONAS;UTCUBAMBA;CAJARURO;1755.464338;26225;26750.51469;27210.35161;27606.56089;27942.00181;28220.25172;28445.50914;28622.49273;28756.33724;28852.48779;28916.59393;28954.40514;28971.67026;28974.04347;28967;28907.40655;28753.31558;28512.10455;28191.63423;27800.30126;27347.01797;26841.11895;26292.20927;25709.9776;25104;24483.5578
10703;AMAZONAS;UTCUBAMBA;CUMBA;291.3710595;10460;10465.4387;10459.13565;10442.11797;10415.4446;10380.19742;10337.47238;10288.37;10233.98488;10175.39378;10113.64228;10049.72994;9984.594495;9919.095748;9854;9785.782355;9710.533034;9628.276354;9539.006735;9442.774471;9339.743848;9230.223675;9114.6739;8993.694041;8868;8738.395692
10704;AMAZONAS;UTCUBAMBA;EL MILAGRO;312.5075578;5539;5629.689037;5717.309784;5801.36088;5881.330422;5956.699694;6026.946719;6091.549219;6149.986572;6201.740356;6246.293272;6283.126384;6311.714939;6331.52332;6342;6348.648966;6356.862396;6365.839589;6374.742624;6382.751761;6389.106815;6393.133791;6394.257968;6392.005967;6386;6375.947821
10705;AMAZONAS;UTCUBAMBA;JAMALCA;356.4033756;7439;7574.340665;7694.101015;7798.699888;7888.718213;7964.883272;8028.051541;8079.190138;8119.35683;8149.678649;8171.329253;8185.505354;8193.402766;8196.192806;8195;8181.834595;8148.708226;8096.715263;8027.021395;7940.912436;7839.820431;7725.326205;7599.141568;7463.0768;7319;7168.794735
10706;AMAZONAS;UTCUBAMBA;LONYA GRANDE;326.4757666;8690;8826.243827;8957.822791;9084.777229;9207.174444;9325.109246;9438.703589;9548.104719;9653.481196;9755.016195;9852.89769;9947.305345;10038.3943;10126.27642;10211;10295.18672;10380.61695;10465.87787;10549.45508;10629.82509;10705.52834;10775.22013;10837.70012;10891.92374;10937;10972.18123
10707;AMAZONAS;UTCUBAMBA;YAMON;57.3562726;3777;3738.051962;3699.310272;3661.031926;3623.46443;3586.846583;3551.409067;3517.374656;3484.957885;3454.364045;3425.787441;3399.408911;3375.392719;3353.882999;3335;3318.394855;3303.508564;3290.097014;3277.904805;3266.693286;3256.260256;3246.451437;3237.164784;3228.349269;3220;3212.151553
20101;ANCASH;HUARAZ;HUARAZ;432.99;44771;45827.76915;46866.59842;47886.76984;48887.7195;49869.04648;50830.51669;51772.05834;52693.7451;53595.76319;54478.35955;55341.76952;56186.12425;57011.34083;57817;58617.7533;59423.7665;60226.63748;61017.19947;61786.055;62524.01288;63222.4082;63873.30427;64469.59046;65005;65474.07763
20102;ANCASH;HUARAZ;COCHABAMBA;135.65;2204;2206.803467;2207.745162;2206.950271;2204.548793;2200.674831;2195.46573;2189.060949;2181.60056;2173.223288;2164.064058;2154.251074;2143.902506;2133.122971;2122;2106.670231;2083.837361;2054.439671;2019.432018;1979.779706;1936.449197;1890.395925;1842.550463;1793.804742;1745;1696.917847
20103;ANCASH;HUARAZ;COLCABAMBA;50.65;460;496.6978166;530.3823186;560.5648194;586.9220639;609.299474;627.7043143;642.2907829;653.3394156;661.2332819;666.4332917;669.4546083;670.8457374;671.1714159;671;664.1679006;645.2898885;616.4760287;580.126041;538.6856251;494.4491204;449.4209949;405.2375432;363.1418298;324;288.345396
20104;ANCASH;HUARAZ;HUANCHAY;209.34;3079;3080.096485;3073.222996;3058.998157;3038.086587;3011.185171;2979.009968;2942.283864;2901.725008;2858.036068;2811.894404;2763.943222;2714.783874;2664.969474;2615;2558.110985;2488.729105;2409.104658;2321.456132;2227.92515;2130.535866;2031.159706;1931.487084;1833.007644;1737;1644.531082
20105;ANCASH;HUARAZ;INDEPENDENCIA;342.95;47614;48727.12275;49847.48601;50976.61584;52116.22883;53268.24474;54434.79563;55618.22761;56821.09112;58046.11525;59296.16221;60574.15912;61883.00581;63225.45957;64604;66031.03178;67514.34561;69048.1005;70625.45007;72239.08169;73881.6671;75546.19885;77226.20637;78915.86212;80610;82304.07674
20106;ANCASH;HUARAZ;JANGAS;59.84;3569;3651.581574;3732.408404;3811.365837;3888.348763;3963.262544;4036.023545;4106.558993;4174.805848;4240.708402;4304.214389;4365.269498;4423.810362;4479.756256;4533;4585.192143;4637.613795;4689.506609;4740.054206;4788.424532;4833.804476;4875.425323;4912.579037;4944.626556;4971;4991.201144
20107;ANCASH;HUARAZ;LA LIBERTAD;164.26;1557;1545.75444;1533.229471;1519.556796;1504.867745;1489.292598;1472.959868;1455.995448;1438.521573;1420.65555;1402.508257;1384.182429;1365.770804;1347.354251;1329;1310.649068;1292.155708;1273.436449;1254.406945;1234.993492;1215.140636;1194.815033;1174.006185;1152.72485;1131;1108.875159
20108;ANCASH;HUARAZ;OLLEROS;222.91;3432;3358.603679;3287.684287;3219.436826;3154.03776;3091.64744;3032.412277;2976.466527;2923.933577;2874.926647;2829.548879;2787.892858;2750.039626;2716.057377;2686;2658.988672;2634.043464;2611.033375;2589.820987;2570.28485;2552.334647;2535.919589;2521.031147;2507.701598;2496;2486.027098
20109;ANCASH;HUARAZ;PAMPAS;357.81;1594;1591.120619;1584.879387;1575.576922;1563.526961;1549.051253;1532.47476;1514.121171;1494.30871;1473.346194;1451.529382;1429.137612;1406.430813;1383.646945;1361;1337.082574;1310.582991;1281.827197;1251.132451;1218.814728;1185.192116;1150.584501;1115.310402;1079.682077;1044;1008.547699
20110;ANCASH;HUARAZ;PARIACOTO;162.5;3907;3955.896437;4003.500259;4049.93222;4095.323688;4139.816807;4183.564353;4226.728982;4269.48164;4311.998842;4354.458656;4397.035283;4439.892281;4483.174631;4527;4572.091487;4618.818382;4666.680518;4715.132002;4763.620797;4811.619795;4858.648264;4904.283989;4948.167439;4990;5029.538648
20111;ANCASH;HUARAZ;PIRA;243.73;4098;4103.470299;4105.987717;4105.7735;4103.055894;4098.069201;4091.052535;4082.248082;4071.898645;4060.244308;4047.518153;4033.941038;4019.715592;4005.019717;3990;3970.449673;3942.62572;3907.327603;3865.357071;3817.539869;3764.737268;3707.847362;3647.797912;3585.53349;3522;3458.129465
20112;ANCASH;HUARAZ;TARICA;110.28;4743;4776.601369;4814.22323;4855.807627;4901.303022;4950.664136;5003.851391;5060.829654;5121.56591;5186.025527;5254.166802;5325.933593;5401.245961;5479.988975;5562;5652.563164;5756.567165;5873.145367;6001.364305;6140.247729;6288.793912;6445.985115;6610.789225;6782.154617;6959;7140.201679
20201;ANCASH;AIJA;AIJA;159.74;2430;2394.834264;2360.359547;2326.926095;2294.864768;2264.489082;2236.097485;2209.975694;2186.399013;2165.634501;2147.942957;2133.580716;2122.801275;2115.856852;2113;2112.714705;2113.232055;2114.405575;2116.078142;2118.100133;2120.342629;2122.705555;2125.121271;2127.554541;2130;2132.478322
20202;ANCASH;AIJA;CORIS;267.15;1945;1994.526207;2037.597701;2074.375986;2105.129283;2130.219925;2150.090796;2165.251294;2176.263262;2183.727243;2188.269415;2190.529479;2191.149819;2190.766159;2190;2182.308726;2161.647158;2129.48684;2087.417795;2037.100003;1980.215498;1918.4226;1853.31451;1786.384571;1719;1652.385146
20203;ANCASH;AIJA;HUACLLAN;37.91;468;487.9990531;505.7273165;521.1341048;534.231768;545.0906383;553.8324618;560.6228328;565.6631279;569.1823876;571.4295367;572.6662659;573.1608311;573.1829605;573;569.8306373;561.1488669;547.6915867;530.2760746;509.7530457;486.9648559;462.7107143;437.7201147;412.6349463;388;364.2609669
20204;ANCASH;AIJA;LA MERCED;153.08;2753;2755.201149;2752.566529;2745.402703;2734.037385;2718.814832;2700.091202;2678.229805;2653.596171;2626.5529;2597.454307;2566.640958;2534.434245;2501.131224;2467;2423.94302;2365.445133;2294.198027;2212.914051;2124.239274;2030.680025;1934.54421;1837.898649;1742.543016;1650;1561.520219
20205;ANCASH;AIJA;SUCCHA;78.84;1061;1060.813;1058.557959;1054.415549;1048.574862;1041.230499;1032.579829;1022.820396;1012.147443;1000.751552;988.8163842;976.5165567;964.0156746;951.4645973;939;925.7080628;910.7197567;894.2200106;876.389806;857.411887;837.4737175;816.7678266;795.4900759;773.8365753;752;730.1659818
20301;ANCASH;ANTONIO RAYMONDI;LLAMELLIN;90.82;4382;4375.604878;4363.928368;4347.432417;4326.590899;4301.885409;4273.801061;4242.8221;4209.427156;4174.084007;4137.243815;4099.334895;4060.756205;4021.870852;3983;3942.723823;3899.487359;3853.340444;3804.32209;3752.49474;3697.96683;3640.903936;3581.530187;3520.122445;3457;3392.512427
20302;ANCASH;ANTONIO RAYMONDI;ACZO;69.03;2877;2864.24296;2847.509338;2827.164528;2803.580836;2777.13374;2748.19826;2717.145334;2684.338091;2650.127968;2614.850648;2578.821888;2542.333357;2505.648694;2469;2431.330707;2391.543914;2349.764352;2306.109207;2260.708506;2213.717763;2165.323302;2115.741553;2065.214055;2014;1962.368001
20303;ANCASH;ANTONIO RAYMONDI;CHACCHO;73.99;2439;2433.169623;2421.048698;2403.21409;2380.271927;2352.845626;2321.564789;2287.055051;2249.928871;2210.777299;2170.162717;2128.612595;2086.61434;2044.611294;2003;1959.027826;1910.226767;1857.361085;1801.171294;1742.379147;1681.687558;1619.776052;1557.293185;1494.847692;1433;1372.255424
20304;ANCASH;ANTONIO RAYMONDI;CHINGAS;48.95;2422;2407.299767;2391.366268;2374.34074;2356.363446;2337.573376;2318.107796;2298.101516;2277.685771;2256.986653;2236.123051;2215.204131;2194.326475;2173.571013;2153;2132.865367;2113.239591;2093.884707;2074.560501;2055.042891;2035.136604;2014.682279;1993.558765;1971.681751;1949;1925.490432
20305;ANCASH;ANTONIO RAYMONDI;MIRGAS;175.69;5184;5236.297708;5280.53305;5317.22599;5346.952783;5370.337779;5388.045169;5400.77049;5409.23174;5414.159938;5416.289078;5416.345549;5415.037213;5413.042501;5411;5391.725309;5340.22875;5260.686101;5157.528374;5035.300636;4898.531124;4751.614089;4598.711065;4443.674962;4290;4140.798559
20306;ANCASH;ANTONIO RAYMONDI;SAN JUAN DE RONTOY;103.13;1608;1621.043496;1631.994525;1641.000158;1648.219584;1653.822342;1657.986515;1660.896819;1662.742525;1663.715148;1664.005878;1663.80276;1663.287689;1662.633312;1662;1654.02999;1632.478678;1599.338611;1556.742628;1506.860261;1451.809029;1393.583309;1334.002365;1274.677882;1217;1162.139818
20401;ANCASH;ASUNCION;CHACAS;447.69;5134;5218.590776;5291.2013;5352.403485;5402.899819;5443.505609;5475.130894;5498.762217;5515.444409;5526.262506;5532.32397;5534.741448;5534.6164;5533.024025;5531;5519.979601;5491.67756;5447.558527;5389.164094;5318.123257;5236.149639;5145.025404;5046.574601;4942.630262;4835;4725.434468
20402;ANCASH;ASUNCION;ACOCHACA;80.97;4712;4673.715326;4629.496442;4579.945488;4525.666915;4467.262232;4405.324929;4340.43538;4273.155571;4204.023562;4133.54767;4062.200493;3990.41298;3918.568889;3847;3774.494213;3699.742606;3622.857913;3543.943142;3463.123687;3380.566972;3296.490532;3211.160735;3124.884946;3038;2950.859562
20501;ANCASH;BOLOGNESI;CHIQUIAN;184.16;4758;4717.081203;4675.86784;4634.622739;4593.601272;4553.051896;4513.216379;4474.329484;4436.617887;4400.298185;4365.573898;4332.631494;4301.635587;4272.723561;4246;4221.713651;4199.786165;4179.76973;4161.205762;4143.660044;4126.747356;4110.14574;4093.601738;4076.92863;4060;4042.741015
20502;ANCASH;BOLOGNESI;ABELARDO PARDO LEZAMETA;11.31;218;260.6172104;306.0649042;353.3500859;401.3244488;448.7479661;494.3604731;536.954413;575.4420441;608.9113656;636.6666253;658.2512272;673.4528634;682.2924758;685;676.9309777;654.2803975;619.273702;574.6875867;523.5332108;468.7669677;413.0600601;358.6432432;307.2287346;260;217.6532293
20503;ANCASH;BOLOGNESI;ANTONIO RAYMONDI;118.7;1361;1361.012307;1358.90652;1354.866569;1349.083514;1341.753216;1333.074116;1323.245045;1312.463035;1300.921091;1288.805925;1276.295659;1263.55756;1250.745893;1238;1224.483986;1209.364274;1192.761313;1174.791778;1155.578109;1135.254386;1113.968625;1091.882092;1069.166502;1046;1022.562825
20504;ANCASH;BOLOGNESI;AQUIA;434.6;3431;3432.54189;3425.851489;3411.624407;3390.599234;3363.543389;3331.239826;3294.474635;3254.025531;3210.651254;3165.081891;3118.010214;3070.084128;3021.900425;2974;2921.593702;2860.427244;2791.781507;2716.916676;2637.072531;2553.46255;2467.262541;2379.595821;2291.517462;2204;2117.922515
20505;ANCASH;BOLOGNESI;CAJACAY;193.06;1756;1756.825768;1757.193062;1757.159225;1756.782448;1756.121863;1755.237488;1754.189921;1753.039701;1751.846239;1750.666282;1749.551914;1748.548112;1747.690012;1747;1747.684743;1750.685772;1755.60349;1762.031791;1769.569442;1777.828449;1786.439294;1795.053325;1803.342897;1811;1817.734218
20506;ANCASH;BOLOGNESI;CANIS;19.45;214;254.1632444;297.4494876;343.1248963;390.2715717;437.8190256;484.5882895;529.3457935;570.8631174;607.9780836;639.6525203;665.022392;683.4368037;694.4835272;698;692.0968484;675.3417657;648.7922056;613.890115;572.345053;526.0064729;476.737905;426.3045909;376.2833769;328;282.4950484
20507;ANCASH;BOLOGNESI;COLQUIOC;274.61;1759;1903.706003;2048.866563;2192.734482;2333.4363;2469.008196;2597.437696;2716.709919;2824.856697;2920.006731;3000.434807;3064.608203;3111.228628;3139.268407;3148;3140.705046;3120.470748;3086.622613;3038.680653;2976.417866;2899.903698;2809.529446;2706.014763;2590.396193;2464;2328.402309
20508;ANCASH;BOLOGNESI;HUALLANCA;873.39;7772;7928.626492;8063.864659;8178.537627;8273.750589;8350.854447;8411.408062;8457.13994;8489.910089;8511.672607;8524.439638;8530.24729;8531.12423;8529.063733;8526;8496.556572;8417.694187;8295.227015;8135.391564;7944.660819;7729.563118;7496.511088;7251.648718;7000.724906;6749;6501.188976
20509;ANCASH;BOLOGNESI;HUASTA;387.91;2178;2243.293654;2300.386682;2349.387976;2390.565633;2424.32967;2451.212708;2471.849542;2486.956407;2497.310662;2503.731521;2507.06236;2508.155081;2507.856916;2507;2488.122674;2436.338018;2357.046114;2256.200135;2139.843137;2013.729413;1883.047264;1752.245882;1624.95769;1504;1391.436138
20510;ANCASH;BOLOGNESI;HUAYLLACAYAN;127.99;1575;1546.82486;1519.367817;1492.889186;1467.631082;1443.819521;1421.666726;1401.373562;1383.131996;1367.12754;1353.541634;1342.553972;1334.344809;1329.097304;1327;1326.819166;1327.132421;1327.837769;1328.826482;1329.99449;1331.250682;1332.52202;1333.755808;1334.91968;1336;1336.999444
20511;ANCASH;BOLOGNESI;LA PRIMAVERA;68.61;338;371.7500944;405.929202;440.0728554;473.6792283;506.2209998;537.1589507;565.9567621;592.0963809;615.0932619;634.5107919;649.9732548;661.1768021;667.8980394;670;667.6860068;661.1826466;650.5098201;635.7681682;617.1447498;594.9134236;569.4296755;541.1203448;510.4692465;478;444.2574822
20512;ANCASH;BOLOGNESI;MANGAS;115.84;608;608.8669528;609.4025031;609.6331796;609.5862298;609.289564;608.7716518;608.0613378;607.1875442;606.1788344;605.0628234;603.8654356;602.6100328;601.3164498;600;597.7180131;593.6534306;588.0083724;580.9891339;572.8067331;563.6762877;553.8152359;543.4407033;532.7664674;522;511.3400162
20513;ANCASH;BOLOGNESI;PACLLON;211.98;1165;1235.614578;1299.678247;1356.615698;1406.107602;1448.084025;1482.70727;1510.346619;1531.547635;1546.998627;1557.496681;1563.915334;1567.175538;1568.221181;1568;1557.623207;1529.011642;1484.692817;1427.522591;1360.487716;1286.531752;1208.413674;1128.604278;1049.221231;972;898.2952145
20514;ANCASH;BOLOGNESI;SAN MIGUEL DE CORPANQUI;43.78;305;346.9592812;391.1154051;436.8642288;483.4713496;530.0848945;575.756006;619.4667089;660.1642495;696.8004298;728.3739682;753.9735638;772.8191681;784.2989929;788;784.878713;775.9474587;761.1373992;740.5256016;714.3486017;683.0060858;647.053724;607.1854482;564.2065749;519;472.488192
20515;ANCASH;BOLOGNESI;TICLLOS;89.41;591;639.8985908;687.7452621;733.9042304;777.7664252;818.7661586;856.3958336;890.2180633;919.8747224;945.0926335;965.6857974;981.5542866;992.6801252;999.1206529;1001;996.5335118;984.1079724;964.2708398;937.7151301;905.2533383;867.78611;826.2674039;781.6685595;734.9438712;687;638.6709692
20601;ANCASH;CARHUAZ;CARHUAZ;194.62;11439;11662.6304;11881.5646;12095.86562;12305.63807;12511.02932;12712.22945;12909.46924;13103.0152;13293.16087;13480.2137;13664.47703;13846.22751;14025.68838;14203;14380.92848;14561.13456;14741.80774;14920.96927;15096.60076;15266.74782;15429.59409;15583.50589;15727.05136;15859;15978.3103
20602;ANCASH;CARHUAZ;ACOPAMPA;14.17;2338;2362.183705;2385.113563;2406.838446;2427.413119;2446.898228;2465.36007;2482.869988;2499.503256;2515.337299;2530.449173;2544.91227;2558.792309;2572.142769;2585;2597.957399;2611.391574;2624.966459;2638.325243;2651.11336;2662.99618;2673.670898;2682.872958;2690.37792;2696;2699.588702
20603;ANCASH;CARHUAZ;AMASHCA;11.99;1816;1816.843305;1815.591618;1812.427899;1807.540859;1801.12334;1793.370675;1784.478971;1774.643212;1764.055148;1752.900921;1741.358471;1729.594772;1717.763031;1706;1693.65785;1680.026485;1665.12064;1648.949947;1631.533712;1612.910866;1593.145131;1572.326026;1550.566739;1528;1504.773084
20604;ANCASH;CARHUAZ;ANTA;40.77;2326;2342.437636;2357.65565;2371.713019;2384.673256;2396.604372;2407.578633;2417.671957;2426.962823;2435.530564;2443.452964;2450.803149;2457.645842;2464.033132;2470;2476.164548;2482.930476;2489.968057;2496.930968;2503.477969;2509.289307;2514.077493;2517.592854;2519.624798;2520;2518.578871
20605;ANCASH;CARHUAZ;ATAQUERO;47.22;1792;1765.105238;1738.884161;1713.577453;1689.41207;1666.602877;1645.354412;1625.86266;1608.316766;1592.90062;1579.794275;1569.17519;1561.21934;1556.102241;1554;1553.797599;1554.23003;1555.234208;1556.739444;1558.680872;1561.009196;1563.696705;1566.739968;1570.159891;1574;1578.32383
20606;ANCASH;CARHUAZ;MARCARA;157.49;7704;7783.066137;7862.057977;7941.217834;8020.800793;8101.07592;8182.326858;8264.851284;8348.958703;8434.966048;8523.190696;8613.940647;8707.501916;8804.123419;8904;9009.716765;9123.158528;9243.294801;9368.99543;9499.10262;9632.487677;9768.090356;9904.94125;10042.16958;10179;10314.7429
20607;ANCASH;CARHUAZ;PARIAHUANCA;11.74;1392;1416.761332;1439.400447;1459.907795;1478.289838;1494.568511;1508.780428;1520.975737;1531.21657;1539.575018;1546.130623;1550.967396;1554.170463;1555.822478;1556;1554.518994;1551.099671;1545.658486;1538.112887;1528.396124;1516.467899;1502.320566;1485.981267;1467.510767;1447;1424.565358
20608;ANCASH;CARHUAZ;SAN MIGUEL DE ACO;133.89;2280;2327.265837;2371.596729;2412.830996;2450.822306;2485.440911;2516.574532;2544.128688;2568.026315;2588.206519;2604.622396;2617.237916;2626.024032;2630.954241;2632;2630.297122;2626.725873;2620.848189;2612.221747;2600.427306;2585.089881;2565.893188;2542.587764;2514.993783;2483;2446.560315
20609;ANCASH;CARHUAZ;SHILLA;130.19;3307;3328.547864;3346.485378;3361.08514;3372.637246;3381.446768;3387.831123;3392.117177;3394.637914;3395.728544;3395.721974;3394.943657;3393.705917;3392.30198;3391;3383.633763;3364.688514;3335.423574;3297.145608;3251.203899;3198.979726;3141.870023;3081.267097;3018.537095;2955;2891.913615
20610;ANCASH;CARHUAZ;TINCO;15.44;2514;2545.950383;2578.289757;2611.09712;2644.456139;2678.455687;2713.190168;2748.759479;2785.268404;2822.825266;2861.539676;2901.51928;2942.86548;2985.668219;3030;3076.897515;3127.170679;3180.489794;3236.486084;3294.775279;3354.976497;3416.725568;3479.682842;3543.536143;3608;3672.812615
20611;ANCASH;CARHUAZ;YUNGAR;46.43;2813;2865.524668;2916.254065;2964.850091;3010.96581;3054.248202;3094.34095;3130.887072;3163.531142;3191.920907;3215.708158;3234.54884;3248.102515;3256.031481;3258;3257.49882;3257.867413;3258.511547;3258.81981;3258.19228;3256.062387;3251.91157;3245.277287;3235.755611;3223;3206.71797
20701;ANCASH;CARLOS FERMIN FITZCARRALD;SAN LUIS;256.45;11618;11800.20056;11957.64772;12091.47246;12203.05465;12293.99118;12366.06323;12421.20274;12461.45813;12488.95947;12505.8831;12514.41639;12516.72313;12514.91069;12511;12489.83922;12436.48169;12353.20961;12242.41612;12106.66502;11948.71769;11771.52623;11578.19814;11371.94137;11156;10933.59023
